q1,q2,q3,q4,q5,q6,q7
-90.00169,-90.0077,-40.82143,41.94647,-40.97647,-5.440386,98.06744
-90.00111,-90.00676,-40.174393,42.316284,-42.605118,3.3539672,-39.11109
-90.002205,-90.00939,-47.63148,45.8249,-41.227142,-16.855873,-19.41439
-90.0018,-90.01208,-45.490036,45.430153,-42.928947,9.643893,-27.80307
-90.00074,-90.01598,-45.52373,45.040634,-41.03399,27.218094,-3.811419
-89.99998,-90.0217,-48.20139,43.58864,-42.17764,25.304136,31.305199
-90.002266,-90.02467,-46.122402,43.7601,-40.27967,19.056116,65.427246
-90.00243,-90.01978,-43.807095,41.81409,-41.10098,30.367592,95.02666
-90.003075,-90.0228,-46.870113,41.560463,-38.95419,61.03361,-99.59943
-90.002525,-90.01315,-47.945965,41.71865,-41.16555,60.17933,-67.366035
-90.00244,-90.01386,-48.33666,42.78415,-42.527832,61.031467,-33.844044
-90.00298,-90.010925,-47.263847,41.821365,-42.480694,60.408695,4.392934
-90.002045,-90.00993,-44.72328,41.041317,-37.602867,59.186348,31.442562
-90.00239,-90.0122,-46.708492,43.207882,-41.333527,64.96327,65.15249
-90.002,-90.01278,-43.412094,46.65799,-35.88713,57.90992,87.019005
-90.00034,-90.02114,-39.94775,45.426647,-34.357834,76.59548,-93.68042
-90.0018,-90.01841,-43.78871,46.96603,-24.074644,-53.467842,-60.29333
-90.001305,-90.00138,-45.681522,45.22447,-37.21306,77.62933,-12.278727
-90.00121,-89.99101,-48.264156,47.18757,-39.821724,85.372215,14.195579
-90.001205,-89.99153,-48.107353,47.390896,-37.309456,80.08052,36.46011
-90.00124,-90.000824,-46.908485,50.832607,-36.534374,87.69421,68.04738
-90.001045,-90.00725,-48.79208,52.67525,-40.497223,83.097824,100.2634
-90.00291,-90.01096,-49.952236,53.02261,-8.146629,-85.56327,-86.58749
-90.001495,-90.017914,-44.034874,48.965702,-11.948771,-99.077995,-64.096436
-90.00738,-89.98807,-43.97345,43.65074,-20.675842,-76.16141,-35.921047
-90.00476,-90.002304,-42.783627,41.98813,-18.019714,-93.30916,-1.5451754
-90.00337,-90.00547,-45.739513,42.480648,-27.132713,-92.136665,34.981564
-89.9991,-90.01373,-47.061287,42.89535,-27.402447,-84.37889,60.07711
-89.99971,-90.01237,-46.076775,44.897594,-28.489405,-85.71497,90.87398
-89.999084,-90.01997,-49.614933,46.371456,-28.107832,-64.14786,-106.969864
-90.006,-90.01085,-47.93559,46.601307,-30.087332,-54.86424,-62.88641
-90.00401,-90.01259,-50.159992,47.392696,-26.565435,-61.2751,-35.494446
-90.00339,-90.011986,-47.5221,47.39924,-27.348711,-61.165432,-0.47260475
-90.00291,-90.01654,-45.734062,45.76421,-30.637442,-64.34206,29.736816
-90.00451,-90.010376,-39.14707,47.495388,-29.043987,-70.68779,63.136387
-90.00186,-90.01305,-33.266014,44.379578,-21.710482,-60.99446,90.15121
-90.00053,-90.01338,-35.629128,43.333763,-31.967943,-26.441637,-88.03114
-90.002594,-90.011055,-35.150818,46.162132,-30.527758,-11.252693,-58.48875
-90.00314,-90.005775,-34.651993,47.777237,-28.355747,-22.796806,-19.918497
-90.00294,-90.00504,-33.29108,47.36591,-27.760231,-15.743223,-9.701693
-90.00298,-90.00471,-31.318916,45.6542,-30.038776,-8.669954,-9.044719
-90.0024,-90.00424,-28.714096,42.896027,-31.35883,-11.193188,20.369474
-90.00314,-90.00474,-30.919643,41.899536,-32.814404,-14.507785,92.986855
-90.00198,-90.00391,-27.721668,43.78197,-29.923443,1.5298847,-12.669889
-90.00291,-90.00575,-30.827528,47.670155,-28.194275,1.4465116,-12.750683
-90.00308,-90.005684,-31.70309,48.67349,-28.091406,0.033800263,-14.477967
-90.003044,-90.00578,-31.413403,48.49038,-28.201117,1.2928103,-14.307685
-90.0028,-90.00616,-29.424305,47.42123,-27.51283,4.339034,-11.383033
-90.00246,-90.00427,-28.8985,44.71072,-27.95166,0.25765887,58.722
-90.00319,-90.00275,-30.586252,43.16841,-28.73321,-1.1439161,98.555336
-90.00119,-90.004845,-28.162067,42.454502,-30.814018,8.313313,-48.373024
-90.00292,-90.00695,-32.482204,46.09387,-28.874613,-14.968854,-26.09339
-90.00293,-90.00793,-31.653666,45.2539,-31.428051,11.350575,-35.83442
-90.0018,-90.012115,-31.922848,44.292713,-30.497461,25.635162,-6.132435
-90.00007,-90.02044,-35.625206,44.553368,-27.961555,22.545572,33.0828
-90.001976,-90.02301,-34.583214,43.786682,-26.799934,17.553604,61.54961
-90.00245,-90.01599,-27.45756,42.277096,-23.58466,28.837673,91.96134
-90.00353,-90.02104,-35.65005,42.41578,-28.155142,63.5059,-91.82568
-90.00286,-90.009476,-34.852192,42.738277,-27.844904,57.47788,-65.36969
-90.00278,-90.01127,-31.4888,43.433983,-26.151718,59.51895,-29.290634
-90.0032,-90.00995,-32.699894,42.216606,-28.032482,59.62765,6.569548
-90.00276,-90.00651,-29.8438,41.71695,-24.947369,54.374977,36.144695
-90.00233,-90.012024,-26.150955,44.94459,-22.264448,63.958096,67.14881
-90.00101,-90.014786,-27.757593,46.80618,-21.13517,59.194145,90.839806
-89.99906,-90.01773,-23.820503,46.404346,-20.144844,89.012886,-93.72483
-90.00231,-90.01476,-33.562992,45.237366,-20.89847,50.467617,-70.118645
-90.002235,-89.99927,-30.542133,45.744144,-22.186384,83.379906,-18.477402
-90.0019,-89.98913,-30.541756,46.766113,-22.530352,86.34977,9.2045355
-90.0014,-89.99055,-31.346334,46.221207,-20.966192,81.673775,34.43025
-90.00088,-90.003456,-32.41041,49.87775,-21.754345,87.82908,66.787674
-90.00121,-90.00229,-34.91934,51.048992,-23.898592,84.833336,101.97059
-90.00324,-90.013885,-31.50507,53.585217,8.729913,-101.73404,-96.166794
-90.00248,-90.01606,-31.745232,49.992374,-0.36289147,-103.801445,-66.22639
-90.00812,-89.98453,-38.080067,44.856762,-13.012348,-88.150085,-30.164774
-90.00551,-89.999756,-35.5173,43.13292,-11.403997,-92.82928,4.2690797
-90.004456,-90.00405,-33.92478,43.571724,-13.298125,-97.3145,34.46789
-89.999886,-90.00953,-33.09908,42.456455,-15.872334,-85.99945,62.96925
-90.00121,-90.00654,-27.523249,43.896477,-12.489788,-86.2786,88.935616
-90.00019,-90.015274,-34.70565,45.60618,-17.55822,-63.361366,-91.92045
-90.005264,-90.01069,-28.7379,45.338043,-8.647552,-55.236664,-64.96686
-90.00468,-90.00607,-30.346083,46.708237,-5.715385,-62.363384,-34.819168
-90.00422,-90.00413,-27.59173,47.024136,-4.4724355,-64.29432,-1.9490604
-90.00422,-90.00741,-26.210842,46.29712,-7.8295913,-68.083176,28.059395
-90.003555,-90.014336,-24.063894,47.614723,-4.0659037,-64.6283,62.292545
-90.00202,-90.01128,-21.660496,44.06998,-8.497348,-63.513287,90.49147
-90.00092,-90.016426,-21.019712,44.341305,-7.160571,-29.05254,-95.86081
-90.00239,-90.00728,-24.978489,47.347897,-6.630599,-33.21505,-49.663067
-90.00202,-90.00461,-27.662241,47.455322,-7.7058163,-27.966564,-15.191454
-90.00177,-90.00699,-27.308395,47.022106,-8.901503,-19.704315,-10.691709
-90.00193,-90.00599,-24.141088,46.265118,-9.038812,-13.741493,-9.282691
-90.00168,-90.0038,-17.493845,43.913307,-11.735828,-2.645813,-25.880102
-90.00279,-90.00657,-18.08139,46.121143,-9.663461,-23.135155,95.898926
-90.00191,-90.00638,-20.836681,45.890743,-9.248976,-4.3917294,-7.6197906
-90.00115,-90.01304,-26.504946,46.242058,-7.8245926,-2.2852979,-12.696355
-90.000626,-90.01734,-30.263824,47.234447,-6.293109,-1.5994618,-15.285525
-90.00063,-90.01718,-29.443703,46.98116,-6.075771,-0.9331157,-14.83518
-90.00117,-90.01287,-25.282875,46.058517,-7.5880466,-0.21673886,-12.363091
-90.00166,-90.00564,-17.814426,45.67883,-8.212496,2.5706525,-9.647272
-90.00245,-90.00454,-18.15708,46.425003,-7.67111,-11.01195,101.260574
-90.00142,-90.00661,-21.905396,45.496853,-7.1257353,-9.185805,-15.282672
-90.00094,-90.00787,-26.483326,46.99508,-3.2414565,-18.24948,-21.307322
-90.00064,-90.01055,-24.255346,46.26499,-2.8515244,26.443256,-28.240631
-89.99988,-90.01218,-21.45776,44.66458,-2.6772063,21.396286,-0.64380795
-89.999344,-90.02129,-21.997236,44.57549,-6.6776004,21.20226,30.99133
-90.0014,-90.02485,-21.45693,44.467648,-3.4659193,23.406317,56.92533
-90.00258,-90.01352,-14.489906,43.210556,-5.755118,29.218016,92.775024
-90.00199,-90.02301,-18.798695,42.110226,-8.451531,59.668644,-96.96702
-90.003944,-90.00604,-15.274241,44.38562,-8.366621,63.187115,-60.933006
-90.004196,-90.006226,-14.5413265,45.141518,-10.890851,59.4661,-25.146318
-90.00388,-90.01126,-14.803141,43.893997,-11.091145,62.084415,8.276668
-90.00343,-90.00755,-15.5307455,42.46088,-12.521422,54.772076,35.145004
-90.00234,-90.00967,-16.999092,44.449482,-13.068901,63.972248,66.32139
-90.0012,-90.01477,-16.99477,48.74608,-11.2862835,63.73898,99.779015
-89.99865,-90.01793,-13.012714,47.466415,-8.223533,94.06644,-95.91793
-90.00119,-90.00836,-16.548935,45.738686,-10.15036,80.32444,-66.90641
-90.00277,-89.99791,-13.819127,45.214935,-5.2104516,83.798454,-24.291857
-90.00272,-89.98804,-16.166765,45.44033,-7.2451663,87.70133,1.1288706
-90.00208,-89.9894,-14.424514,46.221664,-3.1373243,82.99833,36.55973
-90.00077,-90.003746,-19.109358,49.67847,-8.017669,89.40485,66.52173
-90.0015,-89.99945,-21.069675,49.96063,-9.515863,86.635345,99.30925
-90.00373,-90.01203,-21.902605,53.02793,14.2149,-102.20118,-98.35602
-90.00279,-90.01439,-20.292198,49.29419,7.85684,-104.45012,-64.78608
-90.00821,-89.98057,-11.968895,44.125946,7.0272875,-93.129036,-27.754385
-90.006096,-89.99921,-9.808208,43.838,10.144082,-94.62606,5.6582584
-90.00486,-90.00648,-9.382713,42.61485,11.14467,-101.561966,36.334625
-90.000084,-90.00768,-9.165144,42.522293,6.022914,-93.10014,63.222023
-90.001686,-90.00421,-10.122825,45.88215,1.4818511,-93.55012,94.22573
-90.001686,-90.01081,-13.709076,42.949337,1.7692658,-58.82797,-87.3737
-90.0032,-90.0093,-12.52485,43.615757,16.874643,-57.53879,-66.386696
-90.00152,-90.012985,-14.80397,43.42562,19.09721,-61.862305,-35.630577
-90.001305,-90.01119,-15.167566,44.09553,17.84866,-61.953415,-2.5250561
-90.00086,-90.00931,-14.996794,43.62593,14.09915,-61.593628,24.005463
-90.00259,-90.00523,-13.318382,45.75103,14.420321,-62.202946,54.391804
-90.00079,-90.0109,-16.295916,43.503445,12.335667,-61.000526,97.195206
-89.99839,-90.016396,-10.889983,45.602016,14.519122,-22.488548,-103.18803
-89.99808,-90.01941,-18.20343,45.777557,19.184189,-37.186104,-47.130863
-90.00004,-90.01233,-17.295181,47.352894,14.652968,-35.22767,-17.283506
-89.99965,-90.01679,-18.385328,47.485428,14.787672,-31.351486,-7.952735
-89.99916,-90.01062,-16.606695,47.417377,14.11774,-35.041462,35.897728
-89.998985,-90.0021,-9.844136,44.75057,15.840003,-9.136925,-22.059784
-90.00037,-90.01213,-15.708162,48.2144,11.57052,-21.160398,100.339775
-89.99837,-90.000336,-9.951391,46.300045,18.691668,12.454687,-92.41012
-89.99881,-90.01838,-14.881436,47.71774,13.91796,4.894484,-71.2645
-89.99857,-90.015366,-14.564891,47.54732,14.561188,-0.25207165,-17.274563
-89.998634,-90.01534,-14.653181,47.389526,14.550338,-0.38119107,-17.098854
-89.99785,-90.01867,-17.711805,49.57665,13.483302,-7.684192,32.15314
-89.999855,-90.00352,-10.002256,45.44375,16.386225,2.090882,42.844234
-90.00003,-90.01049,-14.486803,48.60459,11.42189,-6.3335977,103.11113
-89.99789,-90.00749,-12.665242,48.82071,16.10798,33.991493,-106.42378
-89.99965,-90.00992,-11.619993,46.21374,11.912128,23.30455,-64.82698
-90.0011,-90.00484,-10.875456,47.758347,12.14663,26.014994,-29.972294
-90.00142,-90.004715,-10.823541,47.202423,13.454528,32.921333,-10.949151
-90.00108,-90.01189,-11.2318945,46.24939,12.932591,28.80384,26.062862
-90.00123,-90.02007,-11.9301815,44.99362,12.816533,11.520839,64.01329
-90.003586,-90.003815,-12.928092,43.396137,8.600468,24.11308,97.12023
-89.99967,-90.03187,-12.267473,41.428204,17.671007,61.283566,-102.394005
-90.00218,-90.009285,-14.325107,41.95504,15.607946,56.47132,-64.76888
-90.00177,-90.01056,-13.401509,43.68387,13.142316,56.510735,-29.945446
-90.001945,-90.0162,-10.473873,43.30624,13.585508,59.132195,6.110076
-90.00297,-90.01638,-10.054181,42.267956,12.08795,57.03321,32.66096
-90.00279,-90.01177,-1.1262801,40.641605,1.9530171,64.26773,65.12826
-90.00149,-90.01753,-1.8729327,45.686546,5.31485,62.654613,96.33322
-89.99863,-90.01899,0.2585971,44.42862,9.264272,91.73952,-93.8356
-90.00119,-90.01058,-1.0976489,43.942226,7.197892,83.656715,-62.21049
-90.004,-90.00236,-2.1308615,44.53695,7.0662584,79.55819,-25.958796
-90.004326,-89.98988,3.793575,46.260273,12.480017,87.624565,1.6315504
-90.00304,-89.99698,1.444516,46.48083,13.556136,87.22963,37.20061
-90.001816,-90.00222,-2.879411,48.961514,10.294001,87.37428,68.13267
-90.00238,-89.999374,-5.173987,49.83656,8.882791,85.72214,99.32544
-90.00387,-90.011536,-16.153599,53.13315,17.482014,-101.01859,-97.98914
-90.00266,-90.015526,-28.55236,49.98644,1.8269969,-103.07673,-63.861004
-90.00814,-89.98452,-37.468536,44.935806,-12.316677,-88.5808,-29.691662
-90.00521,-90.00049,-38.9401,42.356632,-14.137644,-93.90811,0.637255
-90.00348,-90.005104,-44.19355,42.577152,-25.817806,-92.716644,35.57536
-89.998856,-90.014946,-51.133793,43.248947,-30.922405,-84.927986,60.71738
-89.998795,-90.01579,-56.90356,46.294052,-36.686626,-88.20325,98.346214
-89.99784,-90.0247,-61.518036,45.662457,-38.874344,-58.87847,-96.97116
-90.00498,-90.01272,-65.68281,44.039024,-47.90751,-29.83502,-60.644188
-90.00383,-90.01815,-76.41522,47.486748,-49.669968,-62.578205,-37.113655
-90.002945,-90.01949,-75.86244,47.5308,-50.009686,-63.393085,-6.195645
-90.00199,-90.02187,-74.54374,44.14976,-55.923317,-63.197227,33.234547
-90.003235,-90.015785,-72.23701,46.181965,-56.638016,-72.32096,73.41078
-90.00128,-90.019135,-79.932236,45.46028,-65.79249,-66.38971,99.17111
-90.00033,-90.01648,-78.924934,36.116528,-70.741135,-23.687088,-84.201065
-90.0012,-90.01925,-78.03211,44.268154,-67.509056,-11.163018,-55.73186
-90.00103,-90.01835,-80.35179,45.67161,-66.102455,-21.850603,-26.026443
-90.00074,-90.01639,-82.03357,44.902187,-67.78716,-18.939655,-16.780573
-90.00101,-90.0119,-82.630714,43.84818,-71.39948,-14.111835,-14.435429
-90.000435,-90.010315,-86.07192,40.035908,-74.204765,-19.251825,4.352004
-90.000656,-90.01484,-91.21925,35.945724,-86.99542,-25.775686,76.32722
-89.99949,-90.01075,-90.11597,40.98236,-79.52344,-9.524523,8.305629
-90.0001,-90.01193,-90.55658,44.683994,-80.707016,-7.8550043,-14.384672
-90.00031,-90.01193,-90.64184,45.77392,-80.95339,-6.558646,-16.929893
-89.99972,-90.01167,-92.90079,45.15583,-83.41171,-4.5819144,-14.8720455
-89.99857,-90.009514,-95.06264,42.11203,-86.39288,-1.2062814,2.2420042
-89.99891,-90.002014,-84.97958,35.792595,-88.48391,-7.102515,69.02709
-89.98465,-90.04279,-116.33814,34.707962,-111.373566,-3.4371114,106.068214
-89.99783,-90.004555,-60.485302,34.54293,-60.991764,34.403362,-98.975746
-89.99811,-90.016464,-89.475685,43.812885,-88.33486,23.276924,-64.97962
-89.99827,-90.01535,-90.35925,45.21143,-88.71775,31.385561,-45.20959
-89.999,-90.00746,-87.640686,42.977654,-87.12485,40.10199,8.126317
-90.00089,-90.00746,-71.20865,40.612366,-72.59897,39.019417,34.833385
-90.000565,-90.02069,-69.45323,39.525906,-70.66986,21.438871,67.15864
-90.00006,-90.02186,-84.97251,34.725563,-92.94203,21.946445,61.503162
-90.00019,-90.02464,-79.37819,38.1379,-76.24082,70.379036,-53.105846
-90.00001,-90.01207,-64.59473,38.171715,-60.05477,69.02335,-54.05021
-90.001305,-90.00769,-69.25138,37.220417,-64.73264,55.595036,-19.253546
-90.002304,-90.00372,-63.357746,35.915054,-58.792324,53.788662,9.279028
-90.002174,-90.00587,-55.65014,36.03858,-51.10962,58.253628,20.067917
-90.003716,-89.996,-39.78664,31.036383,-41.226513,43.277943,63.914246
-90.000145,-90.01181,-49.89036,37.933132,-45.986546,62.425552,97.897575
-89.99669,-90.0263,-67.58073,40.508717,-66.88152,102.52768,-102.071205
-89.999954,-90.013016,-60.904858,39.414165,-54.87924,94.56105,-81.27143
-90.00088,-90.010445,-49.741455,38.144287,-39.20718,68.83201,-39.48932
-90.00148,-90.00829,-46.301872,38.323467,-35.611443,56.15092,-12.304366
-90.0017,-90.0029,-54.315838,39.90156,-41.103687,42.160526,-7.343713
-90.0,-90.00284,-20.883265,36.171986,-15.723381,87.61248,38.571087
-90.00107,-89.99607,-30.244976,37.518066,-22.436403,79.15475,76.42628
-90.00159,-90.004135,-74.48372,41.891533,-53.472008,-46.478615,-53.04419
-89.99905,-90.01408,-86.44769,42.57432,-62.23304,-12.007096,-47.519127
-90.005775,-89.99527,-93.5243,41.600403,-59.584503,-95.39927,-48.238747
-90.00502,-89.99222,-87.6481,38.5884,-57.056908,-97.52573,-9.53179
-90.00528,-89.994255,-84.02992,38.31201,-58.757915,-87.257256,20.743
-89.999245,-90.01884,-80.069756,41.157158,-66.684135,4.129811,70.00878
-89.99634,-90.021065,-86.529465,45.842686,-61.23939,-89.2832,101.29321
-89.99837,-90.02251,-81.77292,41.345398,-57.27917,-60.529907,-44.331295
-90.00688,-90.01229,-84.35105,42.33428,-54.625175,-64.54711,-50.763737
-90.004105,-90.02157,-88.63687,45.376373,-54.304333,-72.666695,-32.79162
-90.002914,-90.021,-86.90885,46.130383,-55.026073,-75.80877,-0.96923196
-90.00266,-90.01853,-82.90152,43.725246,-58.8545,-65.740746,29.005424
-90.00314,-90.01372,-83.347824,43.86311,-65.46944,-57.19214,75.165375
-90.00163,-90.01751,-86.77129,43.62493,-69.72278,-59.827778,98.14093
-90.000244,-90.01104,-83.78189,41.998604,-67.26279,-39.217743,-76.102684
-90.00033,-90.02246,-83.98656,44.47263,-68.64632,-15.789564,-58.17245
-90.00049,-90.020065,-85.38538,45.792614,-67.54952,-24.198742,-27.054625
-90.00057,-90.016594,-83.51001,44.994064,-68.11321,-19.697428,-16.540953
-90.00112,-90.01199,-80.72399,43.67371,-70.05775,-12.68658,-14.345407
-90.00077,-90.01036,-81.30824,39.4687,-70.88704,-13.7846985,-2.6653006
-90.00056,-90.01284,-84.94731,37.81162,-80.05477,-22.189226,85.05014
-90.00097,-90.01211,-80.09253,41.173748,-70.3037,-5.814863,-2.0056462
-90.00188,-90.013,-77.92806,44.053146,-69.91701,0.056448337,-10.994005
-90.00233,-90.01307,-76.52216,44.95098,-68.87248,1.6224818,-13.454962
-90.00221,-90.01323,-76.386284,44.535915,-68.815605,3.6756532,-11.636445
-90.001305,-90.01406,-77.7593,43.07751,-69.82356,5.1041403,-6.1953416
-90.00048,-90.01384,-79.02013,41.271744,-68.7237,0.68359655,18.981041
-90.00093,-90.01105,-79.853226,37.785645,-76.21944,-10.335981,81.36588
-90.0007,-90.01088,-77.45637,38.905308,-69.826,-11.213821,-11.730823
-90.00093,-90.01688,-81.03205,43.309883,-69.3803,-16.792162,-30.431614
-90.00085,-90.02247,-78.54133,45.082012,-69.312546,8.460049,-42.974022
-90.00028,-90.024445,-75.35721,44.668026,-70.30149,25.473211,-0.51590925
-90.00033,-90.01823,-75.92531,43.999474,-62.50849,12.1720495,37.372463
-90.00187,-90.02855,-76.622345,42.536858,-66.304016,26.103626,73.65826
-90.00174,-90.02589,-77.281006,40.592384,-70.72468,37.991592,93.441086
-90.00121,-90.03207,-74.56313,39.504864,-62.28701,62.369408,-96.106865
-90.00255,-90.02064,-75.262596,40.96702,-65.57377,60.104015,-58.77901
-90.0025,-90.01859,-71.11295,41.450527,-63.82408,60.054195,-29.268364
-90.00268,-90.01329,-71.78249,40.93744,-64.842545,56.655087,14.322471
-90.00129,-90.00755,-75.277306,38.492336,-59.58511,-3.6833284,36.493916
-90.001915,-90.0176,-73.07898,42.10547,-65.31809,69.15181,68.886894
-90.002144,-90.02905,-77.71796,45.11071,-72.796364,62.469315,103.14653
-90.00031,-90.03043,-74.89073,45.952667,-68.77794,97.35238,-103.358406
-89.99955,-90.024414,-77.75672,42.92242,-69.18906,94.852196,-85.06576
-89.998924,-90.01578,-82.619255,45.938057,-61.820137,-3.6666145,-42.147057
-90.00207,-90.00652,-78.885254,46.160416,-68.55409,72.86387,3.0409448
-90.00255,-90.00231,-74.65645,49.07858,-63.814606,78.84891,39.91253
-90.0038,-89.9886,-74.15717,50.366886,-61.92703,79.39683,74.94555
-90.00542,-89.98853,-79.948006,51.324333,-70.45873,82.11588,96.2416
-90.00296,-90.014175,-79.86358,53.31932,-39.746815,-125.8699,-101.356255
-89.99943,-90.01908,-78.17985,48.834854,-51.625477,-65.88601,-60.220528
-90.00388,-90.00838,-76.061455,41.034714,-56.965366,19.355051,-52.301235
-90.004425,-90.000725,-72.41942,40.859364,-45.699657,-87.69839,-1.3302644
-90.003555,-90.00474,-73.39487,40.11274,-49.32714,-82.87448,33.355576
-89.99812,-90.02005,-68.987946,41.6992,-52.32807,-41.599163,65.553314
-89.99702,-90.019875,-72.66109,45.070473,-47.645473,-90.83143,98.25741
-89.99746,-90.02769,-71.46707,44.645435,-46.60214,-57.46223,-97.619156
-90.005455,-90.01684,-74.69422,45.03584,-53.989487,-40.800434,-60.695404
-90.00365,-90.02231,-79.41792,47.298,-51.365646,-62.794632,-32.746307
-90.00288,-90.021996,-77.72699,47.452236,-51.34923,-64.51548,-1.861775
-90.002,-90.021904,-74.41856,44.169144,-55.710842,-63.777714,33.04916
-90.003235,-90.01629,-69.59831,46.132988,-53.903805,-72.72949,73.79571
-90.00134,-90.01779,-70.32581,44.518192,-56.485447,-64.845695,98.24719
-90.00001,-90.01253,-71.94006,27.39958,-65.42431,-28.721474,-77.10324
-90.00156,-90.01589,-62.826347,44.119247,-56.066235,-13.67966,-49.626514
-90.00169,-90.01444,-63.568108,46.515545,-53.903244,-20.623817,-23.793001
-90.00172,-90.01349,-62.27204,45.951134,-54.64606,-15.599659,-14.224395
-90.00189,-90.01266,-60.86009,44.115746,-57.56653,-9.450398,-11.261235
-90.0013,-90.008545,-56.60666,40.12799,-58.59364,-14.102079,27.707197
-90.00038,-90.01389,-58.085117,38.648094,-60.47481,-21.235418,91.86873
-90.00114,-90.011536,-57.56741,42.597485,-55.636078,-0.3094312,24.852726
-90.00183,-90.013084,-59.82204,45.15967,-56.34704,-3.125713,-11.2647085
